abc,country,target_groups,contracts,name,street,city,postal_code,phone,fax,web,email,services,latitude,longitude,garage_id,sources
abc,ESP,Tyre Service,Vulco,JOSE LUIS VALDIVIESO TORTOSA,"Avenida de la Provincia, 15 ",Ibi,03440,965550312,,https://www.vulco.es/jose-luis-valdivieso-tortosa/,,Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Pre ITV | Pre ITV | Suitable for animals | Animal friendly |,38.618814089312,-0.58271941513592,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,LA MEZQUIDA XÀBIA,"C/ Roma, nº 11, Km. 2 Apartado de Correos 394",Jávea,03730,965790716,965797186,https://www.vulco.es/la-mezquida-xabia/,,Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | exhaust pipes | Sale of accessories | Air-conditioning | Financing | Exterior washing | Interior wash | Pick & Drop | Pre ITV | Air-conditioning | Financing | Exterior washing | Interior wash | Pick & Drop | Pre ITV |,38.7849425,0.1751574,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,AUTOLAVADO SAN CRISTÓBAL,"Carrer del Doctor Barraquer, 20 ",Ondara,03760,965766389,965766389,https://www.vulco.es/autolavado-san-cristobal/,,Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Air-conditioning | Financing | Exterior washing | Interior wash | Interior cleaning with ozone | Pre ITV | Replacement vehicle | Air-conditioning | Financing | Exterior washing | Interior wash | Interior cleaning with ozone | Pre ITV | Replacement vehicle |,38.828925401474,0.015433881036238,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,CARBURANTES ROQUE SOTO,"Pol.Ind.de Albox, Parcela 1, 148 Paraje terdiguera",Albox,04800,950120303,950633175,https://www.vulco.es/carburantes-roque-soto/,,Change Tires | Tire balancing | Puncture proof tires | Change Tires | Tire balancing | Puncture proof tires | Brake discs | Windshield wiper blades | Brake pads | Brake discs | Windshield wiper blades | Brake pads | Battery | Oil change | Oil filter | Cabin filter | Coolant | Tires | Sale of accessories | Battery | Oil change | Oil filter | Cabin filter | Coolant | Tires | Sale of accessories | Exterior washing | Interior wash | Exterior washing | Interior wash |,37.384272876045,-2.1770276818255,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,ALMERISAN,"CTRA. NACIONAL 340, KM. 449 ",Huercal de Almeria,04230,950301111,950301113,https://www.vulco.es/almerisan/,,Wheel alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant liquid | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Air-conditioning | Exterior washing | Interior wash | Pre ITV | Air-conditioning | Exterior washing | Interior wash | Pre ITV |,36.8995131799,-2.4458044767,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,NEUMATICOS ARCHILLA,"Carretera de la Mojonera, 137 ",Roquetas de Mar,04740,950323702,950323702,https://www.vulco.es/neumaticos-archilla/,,Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Change of shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant liquid | Tires | exhaust pipes | Sale of accessories | Air-conditioning | Pre ITV | Air-conditioning | Pre ITV |,36.762045865462,-2.6299832833656,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,NEUMATICOS PACO RAMOS,"C/ San Sebastián de los Reyes, 5 ",Santa María del Aguila,04710,950581911,950581911,https://www.vulco.es/neumaticos-paco-ramos/,,Steering alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Air-conditioning | Interior cleaning with ozone | Pick & Drop | Pre ITV | Mobile Workshop Unit | Replacement vehicle | Air-conditioning | Interior cleaning with ozone | Pick & Drop | Pre ITV | Mobile Workshop Unit | Replacement vehicle | Free WiFi | Parking | Parking familiar | Free WiFi | Parking | Parking familiar |,36.783204509175,-2.7775154113509,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,TALLER Y NEUMATICOS PEREZ MARTINEZ,"Avenida de Baria, 20 ",Vera,04620,950390641,950390641,https://www.vulco.es/taller-y-neumaticos-perez-martinez/,,Wheel alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant liquid | Tires | Exhaust pipes | Sale of accessories | Air-conditioning | Pre ITV | Air-conditioning | Pre ITV |,37.2380544,-1.8550401,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,GARAJE VALDÉS,El Coto,Gijón,33204,985338619|34684629932,34684629932,https://www.vulco.es/garaje-valdes/,,Wheel alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Brake discs | Windshield wiper blades | brake pads | Brake discs | Wiper blades | Brake pads | Battery | Oil change | Oil filter | Cabin filter | Tires | Exhaust pipes | Battery | Oil change | Oil filter | Cabin filter | Tires | Exhaust pipes | Financing | Exterior washing | Interior wash | Interior cleaning with ozone | Pick & Drop | Financing | Exterior washing | Interior wash | Interior cleaning with ozone | Pick & Drop |,43.5314782,-5.6494177,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,NEUMÁTICOS SIRGO,"Avenida del Campón, 52 -Castrillón",Salinas,33405,985502111,985502111,https://www.vulco.es/neumaticos-sirgo/,,Wheel alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Steering alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Oil filter | Cabin filter | Coolant | Tires | exhaust pipes | Sale of accessories | Pre ITV | Pre ITV |,43.5718254441,-5.9567892551,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,TALLERES NOSTI,"Carr. el N-634 Berron, 618A Polígono Industrial Berrón Este Nº3",Siero,33519,985743122,,https://www.vulco.es/talleres-nosti/,,Wheel alignment | Change Tires | Tire balancing | Anti-puncture tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Interior cleaning with ozone | Pick & Drop | Pre ITV | Replacement vehicle | Interior cleaning with ozone | Pick & Drop | Pre ITV | Replacement vehicle |,43.385487551495,-5.6913900375366,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,NEUMÁTICOS ADAJA,"Calle Fontiveros, 26 Pol. Ind. Tierra de Arévalo",Arévalo,05200,920302345,,https://www.vulco.es/neumaticos-adaja/,,Change Tires | Wheel alignment | Change Tires | Wheel alignment | Changing shock absorbers | Brake discs | Changing shock absorbers | Brake discs | exhaust pipes | Tires | Sale of accessories | Exhaust pipes | Tires | Sale of accessories |,41.070664465395,-4.728534405708,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,AUTONEUMAN,"Calle del Río Duero, 14 ",Ávila,05004,920250563|687066837,,https://www.vulco.es/autoneuman/,,Steering alignment | Change Tires | Tire balancing | Anti-puncture tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant liquid | Tires | Exhaust pipes | Sale of accessories | Interior cleaning with ozone | Pre ITV | Interior cleaning with ozone | Pre ITV |,40.6635171302,-4.6786737442,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,NEUMÁTICOS GREDOS,"Camino de Soto, 3 Nave A",Piedrahita,05500,920360114|675011178,,https://www.vulco.es/neumaticos-gredos/,,Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | brake discs | Windshield wiper blades | brake pads | Headlight adjustment | Changing shock absorbers | brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Oil filter | Cabin filter | Coolant liquid | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Oil filter | Cabin filter | Coolant | Tires | exhaust pipes | Sale of accessories | Pick & Drop | Pre ITV | Mobile Workshop Unit | Pick & Drop | Pre ITV | Mobile Workshop Unit | Waiting room | Parking | Children's Corner | Parking for people with disabilities | Waiting room | Parking | Children's Corner | Parking for people with disabilities |,40.471817602809,-5.3104270376816,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,PNEUMATICS ROCAFORT,"Carrer de Rocafort, 22 Eixample",Barcelona,08015,934234234,934234234,https://www.vulco.es/pneumatics-rocafort/,,Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Anti-puncture tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Air-conditioning | Financing | Interior cleaning with ozone | Pick & Drop | Pre ITV | Replacement vehicle | Air-conditioning | Financing | Interior cleaning with ozone | Pick & Drop | Pre ITV | Replacement vehicle |,41.376359738192,2.157379835844,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,PNEUMATICS GUERRERO,"C/ Hernan Cortes, 17 ",Barcelona,08018,932317807,,https://www.vulco.es/pneumatics-guerrero/,,Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Anti-puncture tires | Changing shock absorbers | brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Air-conditioning | Interior cleaning with ozone | Pre ITV | Air-conditioning | Interior cleaning with ozone | Pre ITV |,41.4064359,2.188634,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,PNEUMATICS LARIOS,"C/ Travesera de Gracia, 310 ",Barcelona,08025,934557435,,https://www.vulco.es/pneumatics-larios/,,Wheel alignment | Change Tires | Tire balancing | Wheel alignment | Change Tires | Tire balancing | Changing shock absorbers | Brake discs | Brake pads | Changing shock absorbers | Brake discs | Brake pads | Battery | Oil change | Oil filter | Coolant | Tires | Exhaust pipes | Battery | Oil change | Oil filter | Coolant | Tires | Exhaust pipes | Air-conditioning | Air-conditioning |,41.407586578128,2.1681300699406,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,PNEUMATICS MIQUEL,"C/ Alemanya, 2 ",Igualada,08700,938033512,,https://www.vulco.es/pneumatics-miquel/,,Steering alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Anti-puncture tires | Changing shock absorbers | brake discs | Wiper blades | Changing shock absorbers | Brake discs | Windshield wiper blades | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Exhaust pipes | Battery | Oil change | Timing belt | Oil filter | Cabin filter | exhaust pipes | Air-conditioning | Pre ITV | Air-conditioning | Pre ITV |,41.590992241282,1.6220448503666,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,SHERNOG,"Travesía Industrial, 205",L'Hospitalet de Llobregat,08907,933362479|603385606,603385606,https://www.vulco.es/shernog/,,Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Oil filter | Cabin filter | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Oil filter | Cabin filter | Tires | Exhaust pipes | Sale of accessories |,41.358062068092,2.1134252141035,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,TOT COTXE,"Carrer Cerdanya, 57 ",Sant Boi de Llobregat,08830,936545100|689670338,689670338,https://www.vulco.es/tot-cotxe/,,Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Changing shock absorbers | brake discs | Windshield wiper blades | Brake pads | Battery | Oil change | timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | exhaust pipes | Sale of accessories | Pre ITV | Pre ITV |,41.340851799339,2.0399956405163,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,PNEUMATICS ABAD MARCET,"Avda Abad Marcet, 250 ",Tarrasa,08225,937359034,,https://www.vulco.es/pneumatics-abad-marcet/,,Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Changing shock absorbers | Brake discs | Windshield wiper blades | Battery | Battery | Financing | Pre ITV | Financing | Pre ITV |,41.5749026,2.0074029,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,RODASPORT PNEUMATICS,"Avinguda de Portugal, 132 ",Terrassa,08226,937314231,,https://www.vulco.es/rodasport-pneumatics/,,Wheel alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Steering alignment | Change Tires | Tire balancing | Inflated with nitrogen | Puncture proof tires | Changing shock absorbers | Brake discs | Wiper blades | Brake pads | Changing shock absorbers | brake discs | Windshield wiper blades | Brake pads | Battery | Oil change | Oil filter | Exhaust pipes | Battery | Oil change | Oil filter | Exhaust pipes | Air-conditioning | Financing | Pre ITV | Air-conditioning | Financing | Pre ITV | Waiting room | Complimentary drinks | Free WiFi | Waiting room | Complimentary drinks | Free WiFi |,41.584300811551,2.024424635582,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,CBF NAVARRO,"C/ Juan Luis Vives, 16 ",Viladecavalls,08232,937891322|673657418,,https://www.vulco.es/cbf-navarro/,,Wheel alignment | Change Tires | Tire balancing | Anti-puncture tires | Wheel alignment | Change Tires | Tire balancing | Puncture proof tires | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Changing shock absorbers | Brake discs | Windshield wiper blades | Brake pads | Headlight adjustment | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Battery | Oil change | Timing belt | Oil filter | Cabin filter | Coolant | Tires | Exhaust pipes | Sale of accessories | Air-conditioning | Exterior washing | Interior wash | Pre ITV | Replacement vehicle | Air-conditioning | Exterior washing | Interior wash | Pre ITV | Replacement vehicle |,41.5615302,1.9781372,,https://www.vulco.es/
abc,ESP,Tyre Service,Vulco,DON NEUMÁTICO,"Carretera Madrid-Irún, Km. 243 P.I. Pentasa II",Burgos,09007,947485942,947480874,https://www.vulco.es/don-neumatico/,,Change Tires | Wheel alignment | Change Tires | Wheel alignment | Battery | Tires | Battery | Tires | Waiting room | Parking | Waiting room | Parking |,42.3626663416,-3.6312818527,,https://www.vulco.es/
